,0,1,2,3,4
00636f9286f69c9f1bdabe76e670fb50,0.6870336532592773,0.07776680588722229,0.07919863611459732,0.07827446609735489,0.07772640138864517
0067f97995b0c3a86739734dc87ee6b6,0.048597272485494614,0.8053807020187378,0.049548353999853134,0.04816601797938347,0.04830765351653099
006baa9a5b8f95895f15273a35bc2664,0.29191096127033234,0.29779576261838275,0.07480936745802562,0.07536431401968002,0.26011957228183746
006c67546bfe73c33b83f6bd1ad58c36,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
0075c14603d80515e20908c156ceb47b,0.08792297169566154,0.053867096081376076,0.05437356047332287,0.6748906075954437,0.12894581444561481
007c63ae4b346920756b5adcad8095de,0.06534600382049878,0.06704403832554817,0.06609663367271423,0.2756548548738162,0.5258584643403689
0085dddda27567189f1dfd1eda7c286e,0.2541453540325165,0.5580169558525085,0.06239202991127968,0.06291381269693375,0.06253182888031006
00878d953636afec00d3e85d55a12e7f,0.20773183554410934,0.3879702791571617,0.09318934828042984,0.21798937395215034,0.09311916455626487
008cff0e5792219fae03e570f980b330,0.23430163878947496,0.1147248768247664,0.2483990779146552,0.15881945611909032,0.24375495361164212
00905d58c87afcbce21420b3712cacaa,0.15005935728549957,0.39976344257593155,0.15007579699158669,0.15003418177366257,0.15006722882390022
00917855135d67fb060dcd81863166a4,0.4051596764475107,0.05764142610132694,0.4225068651139736,0.057680314406752586,0.057011691853404045
00929aaa7751a77220db9caa1ae6d3ab,0.08421938121318817,0.08364273607730865,0.3934004008769989,0.08366578817367554,0.3550717234611511
0092a9e1c8a471753ed7ffa7eef5086e,0.07495670020580292,0.69925457239151,0.0762917622923851,0.07465013116598129,0.0748467892408371
00989337a1916a0055eedd1fdb35eb53,0.041255176067352295,0.04109395295381546,0.8336296677589417,0.04367406293749809,0.04034709185361862
009af1277432f1a05742df69cdf72d1e,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
009c09f439988bc06a93d6b8186dce73,0.06823383271694183,0.06750033795833588,0.06922029703855515,0.7270603179931641,0.06798519194126129
009df2b0bc078648fc4f5898de8cabff,0.050785843282938004,0.7941803336143494,0.05001230910420418,0.05238521844148636,0.0526362881064415
00a985c524adbb97a4211e4ce17aabec,0.10318470001220703,0.5922969579696655,0.1012476459145546,0.10196451097726822,0.10130620747804642
00ae7076313576f94d9107599d79a978,0.08219819515943527,0.08187197148799896,0.08186671137809753,0.08224643766880035,0.6718167066574097
00b264091d1c8df03976c3f3b176b35c,0.07390119880437851,0.07417149096727371,0.07400739938020706,0.7025519609451294,0.07536789774894714
00b782074a5ec523bf31951b4935d572,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
00ba6d766f0b1d7b78a5ce3e1e033263,0.18113691732287407,0.5973272733390331,0.07408488495275378,0.07341043837368488,0.07404049253091216
00baba5b58e274d0332a0c8a0a66f877,0.06546508707106113,0.06203845888376236,0.05942436680197716,0.7535916864871979,0.05948041193187237
00be617b58175bf207fd35910d5097a4,0.12837588787078857,0.12802127748727798,0.12788579612970352,0.4871220663189888,0.1285949908196926
00c1e6d55fe174bfbb179257255e49bb,0.10512886941432953,0.05116882920265198,0.05159410834312439,0.740422248840332,0.05168592184782028
00c794371af4dc7c5b6ba3ef913556bb,0.06296724081039429,0.24533312022686005,0.06664524227380753,0.41477900743484497,0.210275337100029
00cc15e0cef551848c797ab75ba904b1,0.05375252664089203,0.7856172323226929,0.053864896297454834,0.05344617739319801,0.053319185972213745
00cf06147ed4880ec5fbba2adbb20e1d,0.7969260215759277,0.05241861566901207,0.04973037540912628,0.05046119540929794,0.05046378821134567
00d2add85b1f5aba6bb3d5d977314e25,0.05888410285115242,0.05842664837837219,0.059418220072984695,0.05853478983044624,0.7647362947463989
00d2fa6f2a87633084c8e0400d41a65a,0.06179741397500038,0.7529825568199158,0.061509497463703156,0.06226293742656708,0.06144757568836212
00d51a45854ebce28acda79f414388ee,0.06882099062204361,0.06940361112356186,0.7216475605964661,0.06995908915996552,0.07016871124505997
00de606a5dda99c2499f94ef18282977,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
00de7f393d962717eeeb2d7131a40dba,0.24138646759092808,0.08570725408693154,0.16643254024287066,0.11310756361732881,0.3933661688740055
00df6fc5f33cc3f7ceec4ec6337d9cd7,0.07527600228786469,0.07440394908189774,0.7016627788543701,0.0741976946592331,0.07445957511663437
00e32638060f6356e6f00749dc466b5c,0.7138675451278687,0.07141593098640442,0.07073263823986053,0.07246503233909607,0.07151881605386734
00e437f5e55fc5a62e4ef2f84f41b5fb,0.10026157647371292,0.10039754956960678,0.10025787353515625,0.5984792709350586,0.10060374438762665
00e4ded51458037ecda216453eb79d3c,0.06982338428497314,0.0692807212471962,0.0698016807436943,0.06958522647619247,0.7215089797973633
00e62bcf9337ca4c5d5b4c5c8188f8d2,0.04792642965912819,0.04706306383013725,0.04760507494211197,0.04850315675139427,0.8089023232460022
00f179926ae5965cd6ff548d765d8a61,0.04956800490617752,0.801615834236145,0.04955311492085457,0.04866228997707367,0.05060076713562012
00f42e56821b1779fbf397fe72639054,0.7599718570709229,0.059199485927820206,0.06155387684702873,0.05975333973765373,0.059521473944187164
00f8c37377b038c9c791128d2f928111,0.06439129263162613,0.06290826201438904,0.06414367258548737,0.06238960474729538,0.7461671233177185
00faa46f36261af8bbf3a4d37fa4841b,0.2515630455953734,0.187715973172869,0.10920987171786171,0.27102682420185636,0.1804842831833022
00fd6afd95fe066db8433832180a5369,0.5982221364974976,0.10016819089651108,0.10095638781785965,0.10047510266304016,0.10017815977334976
00fefaf41156bb4b0d850fb27da97897,0.27639101694027585,0.15023253858089447,0.06733396152655284,0.21294288585583368,0.2930995896458626
0103208eb1ea5a1a7359c0251a65e37a,0.10267569869756699,0.10054135322570801,0.5964415073394775,0.10020328313112259,0.10013817250728607
01078a94cb29913dfda1a962fd4e3400,0.06417852640151978,0.06407265365123749,0.06589016318321228,0.06383782625198364,0.742020845413208
01084e8138d03dc691daa19aa6c12471,0.07630661129951477,0.07634937018156052,0.6926067769527435,0.07765143737196922,0.07708581909537315
010a3a47c14f1295796c08419f32cef6,0.07783829420804977,0.0789327472448349,0.07698331773281097,0.07770949602127075,0.6885361671447754
010c38887e6a41a5acfea2687515b254,0.08527053147554398,0.08366435021162033,0.0837627723813057,0.08355340361595154,0.6637489795684814
010f24a605e8431fc68562e597f80d63,0.07640036195516586,0.6917288899421692,0.07642409205436707,0.07709494978189468,0.07835166156291962
0110573bc9195aa810a4384f189f48f5,0.059878792613744736,0.35757774114608765,0.28588960878551006,0.18844380788505077,0.10821004770696163
0111ab6fb41da433e0f17d3f4ec2c8f5,0.06497308611869812,0.06498052924871445,0.7383345365524292,0.06537342071533203,0.06633839011192322
0112c32bab2fb9a2147b92cdd5f1d3e7,0.09041180461645126,0.09046954661607742,0.09376955032348633,0.6349515318870544,0.09039755910634995
011377a7487fef47fc9e73fa5f7322a6,0.08317290246486664,0.6631874442100525,0.08354181796312332,0.08481870591640472,0.08527912944555283
0116f3b947377cccf0135f8071b54d74,0.06820419430732727,0.06801146268844604,0.72060227394104,0.07390773296356201,0.06927431374788284
011967a30ceeaa86acb72e79664544ad,0.062026891857385635,0.06290347129106522,0.06268400698900223,0.0761396512389183,0.7362459897994995
011ae9863bd5b15e528a16dd8ceb4772,0.35004965712626773,0.11474158739050229,0.3049653073151906,0.11553040022651355,0.11471305663386981
011bb8a6af5178b33871a83c4f297d32,0.08820340037345886,0.08688805252313614,0.08792614191770554,0.6509737968444824,0.08600862324237823
011be89e68e286ac07f51c22ecbb04aa,0.08902823179960251,0.08758168667554855,0.0902625098824501,0.6420120596885681,0.09111548960208893
01217a683550744160a91eaa46a92305,0.09284091554582119,0.38170381262898445,0.3405098710209131,0.09250382520258427,0.09244157560169697
0124d1581f26143e988b8e1a4b7adab7,0.04612267389893532,0.04642723128199577,0.04621634818613529,0.046114254742860794,0.8151194751262665
0127db1f4effcf8f5b88d80588bc5624,0.5975176095962524,0.10079459100961685,0.10029111802577972,0.10110495239496231,0.10029173642396927
0129d1e9b29d3fe6833cc922374cd252,0.07517275214195251,0.7001497745513916,0.07487712055444717,0.07523408532142639,0.07456623017787933
0130c4375ccbe30dbfa676abd076a056,0.0746412668377161,0.35662810131907463,0.14378336444497108,0.07420652732253075,0.3507407456636429
0135900191d4383219257d6fde585ccf,0.05970210023224354,0.05971294455230236,0.7606889307498932,0.05980401486158371,0.06009203568100929
01365901d8f2247976a7e5d4c98c52c0,0.07589398324489594,0.36551155522465706,0.07552759349346161,0.407527569681406,0.07553932070732117
013b5dd7d319685753e2c12292975615,0.7291976809501648,0.06725086271762848,0.06719572842121124,0.06720840185880661,0.06914730370044708
013e6676e0e3529e5909ff54370daddf,0.12285229470580816,0.12338077556341887,0.12252856139093637,0.12302703689783812,0.5082113370299339
013ee64977aaa6b2b25475095162e0e9,0.34142488390207293,0.10576707422733307,0.34072336107492446,0.10617906451225281,0.10590560436248779
013fef6ee8c8f3ff998e8f0a950a0495,0.723599374294281,0.068229079246521,0.071626216173172,0.06852179020643234,0.06802354007959366
0141f5b2fc5389a8b247ae23b58482ef,0.07623928785324097,0.07122480124235153,0.07302549481391907,0.7071046829223633,0.07240571081638336
01422266d7a3131403364787ef9dab11,0.06459786929190159,0.37870727106928825,0.42691004648804665,0.06468403898179531,0.06510080210864544
014a8a503291921f7b004a5215bb3c36,0.196942916760842,0.2413024470830957,0.17164583845684925,0.26443904483069974,0.1256697510058681
014d94f219fbff1166b9cf700eee36b2,0.7144189476966858,0.07089700549840927,0.07231941819190979,0.07125331461429596,0.0711112916469574
0152cb427657428c06633fce6d721da4,0.08501898497343063,0.08592206984758377,0.6580538749694824,0.08501671254634857,0.0859883576631546
0152f69b6cf919bcdaf117aa8c43e5a2,0.2741986443711953,0.11623054302551529,0.24825044619766148,0.13771486637944524,0.22360549799420618
015527ec9502daa03dfd0e22ef1d1288,0.137959573417902,0.1380131095647812,0.1379980780184269,0.4478747025132179,0.1381545402109623
01586bfbe1d5449887f1cac4ad1fbd02,0.04865250736474991,0.8012704849243164,0.04866292327642441,0.048969950526952744,0.05244414880871773
01604238fbc11ce379e537a76b26bc94,0.8277717530727386,0.04315070062875748,0.04423803277313709,0.04222836159169674,0.042611148208379745
0164201c7c8b81dc5779e015e2d7be59,0.5951499938964844,0.10123920440673828,0.10107623785734177,0.10084197670221329,0.10169260203838348
016711f78a6a87696645db0a6a834826,0.10777612609995736,0.24329124556647408,0.23258750637372336,0.24163550552394655,0.1747096131245295
0168e1b28d8e55a515928cf656eff0a4,0.4437399171292782,0.1699034869670868,0.26567183062434196,0.05962281487882137,0.06106196343898773
016cae136d358dcdacbd7ac9f1864c09,0.44597234949469566,0.07433193549513817,0.07425616557399432,0.07461787015199661,0.3308216755588849
017692475c1c954ff597feda05131d73,0.20843951723405293,0.17699625050382956,0.16427936804081714,0.21337000972458295,0.2369148563593626
0176bf7839ab4e611dc01cdc3ef6f4e4,0.048458097502589226,0.641992449760437,0.04800273850560188,0.21292811445891857,0.04861859418451786
0182796b487918d688ba48cf3a0d1bf4,0.2321302592754364,0.07642769813537598,0.5364830493927002,0.078482486307621,0.07647646218538284
0182db9fc95fd36e324e8a4c40c0819a,0.525809645652771,0.0650302842259407,0.06479878723621368,0.28035733103752136,0.06400399655103683
01847cb3f55acfd629641e58e38e561e,0.2898322753608227,0.23913217149674892,0.1982216238975525,0.07362531125545502,0.19918860681355
01880e9ca075037ac0520fb94c07a79a,0.06597451120615005,0.0659093614667654,0.38215483352541924,0.4198952279984951,0.06606605462729931
0192191cc1bc83262d6667c54c2e048f,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
0193fc18d9a6e9b9b0b3a41768fefa12,0.08331631124019623,0.08445426821708679,0.08375290781259537,0.08507028222084045,0.663406252861023
01948c8dbac93beb665f136bccd530d8,0.048421453684568405,0.04842299222946167,0.8063837289810181,0.04838825389742851,0.048383571207523346
01a184b7d8422cd95e9cf2a8cff32b5e,0.0549779087305069,0.35174882411956787,0.4820344150066376,0.054855965077877045,0.05638287588953972
01a5038835acf17f141c7247956b72d6,0.0762813538312912,0.0757441595196724,0.07745685428380966,0.6925127804279327,0.07800484076142311
01a52711e989a817ab8100ddcf8d2940,0.07483996450901031,0.0760246142745018,0.07455109059810638,0.07518066465854645,0.6994036436080933
01a9707790aab6855a6438b92c4c396b,0.6445585489273071,0.08924098312854767,0.08870089799165726,0.08870399743318558,0.08879555016756058
01a977e282d5884149e79181506c0941,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
01b0238705b6ae8e35c6fea837e6ae4a,0.07494232803583145,0.07478546351194382,0.0748058557510376,0.7007333040237427,0.07473304867744446
01b660ebc1a0c293ccf9b117fa6dd8bb,0.08634840697050095,0.08654475957155228,0.6523885726928711,0.08824554830789566,0.0864727646112442
01bacce2c74317ed2524bcaabae2e9d4,0.7942893505096436,0.05353773385286331,0.05035378411412239,0.050807464867830276,0.05101167410612106
01bc2a3c12d6e588aecb54ffad194c13,0.10045863687992096,0.10127590596675873,0.10007458180189133,0.5981647372245789,0.10002612322568893
01bd9be7c04525d23a4a901b4abbf56c,0.06836963072419167,0.06910064692298572,0.13443135221799216,0.19458702330787978,0.5335113108158112
01c2e91674406ebaca6a1bbf7f61c3f0,0.7383114695549011,0.0652225911617279,0.06590866297483444,0.06547719240188599,0.06508003175258636
01c69d0fbb0d9d8f42ac171ac1238233,0.753515899181366,0.05055224895477295,0.09554517269134521,0.049703504890203476,0.05068320035934448
01c96f284d6c40f92f25142a59328511,0.3414771184325218,0.09253852069377899,0.0916387252509594,0.09184055402874947,0.3825050815939903
01c9a70868bec5b748c67fcc26ce5895,0.24532206915318966,0.15238729631528258,0.2147378083318472,0.1379955466836691,0.24955729208886623
01caf54032309b518a584331b8a673f6,0.07454618811607361,0.7018353939056396,0.07447947561740875,0.07467982918024063,0.07445910573005676
01cb96c64e8e35f29826a58963f6ecc5,0.05697738006711006,0.05710086598992348,0.05689786747097969,0.059905216097831726,0.7691186666488647
01cda14e6051f3dcf61bb80abf210b79,0.07940972596406937,0.07795359194278717,0.6873289942741394,0.07754606753587723,0.07776161283254623
01cdc6fbdb39fc792bb4c40164ce2331,0.09009812772274017,0.6386795043945312,0.08998078852891922,0.09106191247701645,0.09017962962388992
01cf56cd6138b926a4802d16fc304149,0.05614181235432625,0.056216584518551826,0.1526858899742365,0.6786018311977386,0.05635388568043709
01cf7c4cffff8db0a1cbe612bd2d50a4,0.2817884845038255,0.0767222133775552,0.07798505698641141,0.2425842098891735,0.32092005511124927
01cfc3d9c29504c2d370933e53f002b4,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
01d15932271068f9fd1f369b8449cac1,0.08371184393763542,0.08408612385392189,0.08454238995909691,0.08349084854125977,0.6641687452793121
01d4157fd9738ea81038316ae4cfc192,0.058002687990665436,0.05873290325204531,0.5758433664838473,0.05810485780239105,0.24931617950399718
01da7f08d8327e0b4fab7edaa0c417a4,0.08073359727859497,0.08026553938786189,0.2459073339899381,0.3029372940460841,0.29015619804461795
01e20e6604216c8adb31d463214ba00c,0.7258633971214294,0.0684921070933342,0.06850247830152512,0.06855236738920212,0.06858961284160614
01e25be2c25019945382e057a8292e72,0.048400357365608215,0.04791641980409622,0.051011696457862854,0.36299917101860046,0.48967233300209045
01e66dc5bf4d5a186d856506a4f0fea2,0.06429065018892288,0.0624801367521286,0.06334089487791061,0.06357358396053314,0.7463147044181824
01ea398598302b06869909ac5bfa5bcf,0.07153117656707764,0.0716184750199318,0.0768866315484047,0.0732184648513794,0.7067452669143677
01ea47d0dff23faa8d07ba3f353d2af0,0.5174667835235596,0.06174411252140999,0.06191243603825569,0.06248648092150688,0.2963901460170746
01ece5f98b5fe510881404f92229a49f,0.05894719436764717,0.05994800105690956,0.7616530060768127,0.059197474271059036,0.060254305601119995
01ecf875ab885ebcae3dd2b1ccc4715f,0.050935048609972,0.6678504347801208,0.05069645121693611,0.17795276641845703,0.05256529897451401
01ef0716b68c8493434ad32430c24e18,0.08307017634312312,0.12944145252307257,0.2490223397811254,0.2608142246802648,0.2776518041888873
01f1608fbd6fc5b04308ff6157326e6d,0.8214836120605469,0.04435485601425171,0.04472118243575096,0.04400889202952385,0.04543149098753929
01f2d77d8a63937c77c7128ce4bd2ada,0.13857198879122734,0.4432765617966652,0.13823936879634857,0.1393146812915802,0.14059743657708168
01f3a99b81f49109d42540d84bcb8e07,0.07503531128168106,0.07427823543548584,0.0742025151848793,0.07553685456514359,0.7009470462799072
01fc56750f0d3444c4a1746ecf19dee0,0.08542211726307869,0.1518329307436943,0.08408305048942566,0.3052689656615257,0.3733929321169853
01fd8a430d3bea327b7c71e651391001,0.10001631826162338,0.10390671342611313,0.5951257944107056,0.10013779997825623,0.10081342607736588
01ff1ff8aa5dec93e9938b989393a4ca,0.40213474817574024,0.06898593623191118,0.39121163450181484,0.06833163928240538,0.06933605019003153
02044dc95cf33aaf55e03bde1b042539,0.07247868180274963,0.07139267772436142,0.5439679026603699,0.23710249364376068,0.07505829632282257
02090f97a28b3d10d19a09f045f6df34,0.6623145341873169,0.0848914086818695,0.08445148915052414,0.08419129997491837,0.08415128290653229
020a80cb704bf65f38761fcedf2af192,0.2893942470351855,0.24325446039438248,0.15453536104824808,0.14958515390753746,0.163230764783091
021426c19c264227de3c34e3f5e2f4ee,0.0685080736875534,0.06840024143457413,0.06839897483587265,0.06800440698862076,0.7266883254051208
021c41b063949bf529b79289c58e0a8b,0.08483215421438217,0.6780207753181458,0.07776795327663422,0.08100651204586029,0.07837259769439697
021d39ee869e87d5288f4e731df4a90e,0.07396262884140015,0.07416234910488129,0.07393935322761536,0.702716588973999,0.075219064950943
0226c9207aea0b16076a27ca65cb4929,0.06900015100836754,0.06924821063876152,0.4100031666457653,0.06881322339177132,0.3829352557659149
02293621a345f7cddda16c5d9c7990e4,0.073903389275074,0.07055053114891052,0.07069360464811325,0.7143298387527466,0.07052266597747803
0233382eae30811d6dfffbbfb5de36d8,0.7274875640869141,0.06753542274236679,0.06705537438392639,0.067063108086586,0.07085858285427094
02335f37af17baf50a91273e4bdc8ef4,0.6559251546859741,0.0863097682595253,0.08652521669864655,0.08570601046085358,0.08553387969732285
0233dd6f06e23c705ab76dc3ab165837,0.07227277383208275,0.07246520556509495,0.5859787967056036,0.19694771245121956,0.0723354984074831
023a60ac6b3484afe23d788ce2444df0,0.06404602527618408,0.06642751395702362,0.06422948837280273,0.06460808962583542,0.7406889200210571
0241aa4ed831b73fd4940ffd9cec20dc,0.08373639732599258,0.08431506901979446,0.08364379405975342,0.6649571657180786,0.08334753662347794
02475368dfb38934fe55f574024fe1d7,0.10014049336314201,0.2168739192187786,0.22771876230835914,0.23864903151988984,0.21661780029535294
025249b91a565601dc1b8f47ee7a230e,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
0254806b6c237bd1f21cae60ea8d1533,0.06748770549893379,0.7279877066612244,0.06929633766412735,0.06770771369338036,0.06752052530646324
0254a096e569c4a89b6870e9d4a65c3c,0.0750059907635053,0.41375107566515607,0.07499792675177257,0.19311047593752542,0.24313451846440634
025dcf8f0a969c92d254bc425b380685,0.2853266205638647,0.1821655947715044,0.06057059392333031,0.05969982221722603,0.41223737411201
025dd9fac2544d8e7e3451ec87bc6511,0.05513865873217583,0.05525282397866249,0.056061241775751114,0.7760250568389893,0.05752222612500191
02623b0e4e6b951aefb23575de1f3886,0.047584231942892075,0.0481393001973629,0.04952823743224144,0.8070821166038513,0.04766609147191048
026b77b15418f2a8114dfb0026739be4,0.46801101565361025,0.07164541929960251,0.31528490036726,0.0744218036532402,0.07063685059547424
026ddfe4a1a29002815e6da024d6128e,0.06917853653430939,0.0694139152765274,0.07062829285860062,0.7216997742652893,0.0690794587135315
0271c9f7fe6a29e563ddb672cdcc2968,0.06507065147161484,0.0640600398182869,0.7369042634963989,0.06453844904899597,0.06942662596702576
027bb42a4ef22da4c7a80ecf9c60ba0c,0.08305501192808151,0.08307266980409622,0.6669572591781616,0.0836014375090599,0.08331357687711716
027cdd14a677a5834bc67a9789db5021,0.22354818422060746,0.18817165279044554,0.19031799312394398,0.16983743871633822,0.2281247265636921
027e1564c58eb02f39089b2b1f28d5e0,0.048702385276556015,0.048865869641304016,0.049129705876111984,0.8045963644981384,0.04870561137795448
02851253400fd18410f8eb4369cff9e1,0.07250474393367767,0.5062175989151001,0.07410909980535507,0.0723387822508812,0.2748297452926636
02934e6f6fe473ea19f3e42b9deb9b59,0.07351496443152428,0.7031802833080292,0.07593255117535591,0.07373810932040215,0.07363409921526909
02a0c276d5a252215b48269dea73a6e7,0.5592628633603454,0.06520681828260422,0.08261334244161844,0.2269152393564582,0.06600175052881241
02a3073438c0d024f60e34a05bd340c4,0.7312735915184021,0.06632751226425171,0.06663233786821365,0.06786219030618668,0.06790443509817123
02a60f0074f36110106a16d15267aad5,0.10027091950178146,0.10129448026418686,0.10001476854085922,0.10260506719350815,0.5958147644996643
02a79d79e818ad0be36cfc843a6af7ad,0.4092281498014927,0.06872918084263802,0.06834502704441547,0.07115471363067627,0.382542934268713
02a97df83a8a100c7d2b14a02aea6a3d,0.8099986910820007,0.04733903333544731,0.04721410945057869,0.047240108251571655,0.048208095133304596
02b750ee6f6f12a23c311b775ee4427a,0.06789348274469376,0.06799843162298203,0.06843145191669464,0.7277543544769287,0.06792229413986206
02b7929be620a2f05bb13d0c0e2cbd48,0.0628579780459404,0.06475882232189178,0.06314651668071747,0.7462512254714966,0.06298545747995377
02c9b70f3d2ddf38f1120e09d4f9cd45,0.06338441371917725,0.06257538497447968,0.06303493678569794,0.7483142614364624,0.06269103288650513
02cd4165b1e6a3782def2e4e851ae884,0.10035426914691925,0.5994886159896851,0.10003305226564407,0.10011333227157593,0.10001076757907867
02ce467092b184e71d3967d29110adc1,0.2557871883942021,0.0977106901506583,0.06476588878366682,0.34594931867387557,0.2357869255873892
02d48451331287e2bf12560d032d57a6,0.07801821827888489,0.07798139750957489,0.07808289676904678,0.6871076226234436,0.07880985736846924
02d53241d2a3c4b1d65f21028e15fde8,0.08363090455532074,0.08384983241558075,0.08560048788785934,0.08387700468301773,0.6630417108535767
02d5d374678728b3af7bd59ee012abb4,0.10031069070100784,0.10013684630393982,0.598668098449707,0.1000073030591011,0.10087700933218002
02db1469fdcd31a4fb670da6caec8bf6,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
02ed3b595447e948efc3eac897e4df0e,0.10888485610485077,0.17441990545817784,0.3352198451757431,0.17393281044704573,0.20754259452223778
02ee0862685e90b57cc241b7c9885f95,0.3768416916330655,0.1807901660601298,0.1182883953054746,0.24246766294042268,0.08161210144559543
02f381f455650d4c7b90c96dc50a6206,0.0789591372013092,0.07835818082094193,0.07724091410636902,0.0771552249789238,0.688286542892456
02f5620577c231921c3b01678005d2ba,0.39181563444435596,0.43436968699097633,0.058652786538004875,0.057034751400351524,0.05812715366482735
02f8dd9b448d3ec2c73e65a22da1121c,0.2664768248796463,0.0977070527151227,0.0970313735306263,0.44182816706597805,0.0969565799459815
02fb2d61da1247bf732360ea76b16240,0.19667267426848412,0.3963576750829816,0.07054558210074902,0.07039953209459782,0.266024561598897
02fbee632a2044d48ab16d57eec4db58,0.3102310200532277,0.16236478524903455,0.2679000273346901,0.1907792016863823,0.06872496443490188
02fcaaaba3a4b4882987a3639d968572,0.10008327662944794,0.10048823803663254,0.10027427226305008,0.597833514213562,0.10132073611021042
0302c3fcf5e2d9526e243db50d30d5e3,0.10064625889062881,0.10160517394542694,0.5969605565071106,0.1006705105304718,0.10011750012636185
030729544fc3eb6a40981f877e836450,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
03078714f1e3f3758555f67ff35b4b01,0.273839496076107,0.0811463613063097,0.21993111167103052,0.08227621484547853,0.34280682634562254
030f129f7f4681d3996e2531840057af,0.33142511174082756,0.08253531530499458,0.08342466503381729,0.08307405561208725,0.41954080760478973
03137dc3af3dc8138e070c4536407618,0.05638676881790161,0.05007985979318619,0.7932880520820618,0.05072122439742088,0.04952412098646164
0320a1be5c5224f64bfbffa583cf03d6,0.3907195143401623,0.39440559409558773,0.07281182892620564,0.070976871997118,0.07108617573976517
0333795efd58e3c33c5850b92721c3e4,0.10121015459299088,0.10127634555101395,0.5920922756195068,0.10368450731039047,0.10173670947551727
0335b2f76fdeed85180abe8c6c444aa4,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
